area_type,location,size,total_sqft,bath,balcony,price,price_per_sqft
3,470,9,1243.0,2.0,2.0,46.0,0.03700724054706356
0,470,11,1890.0,3.0,2.0,84.0,0.044444444444444446
0,385,9,1165.0,2.0,1.0,33.64,0.028875536480686696
3,161,9,1196.0,2.0,2.0,56.81,0.0475
3,853,9,1194.0,2.0,2.0,47.0,0.03936348408710218
3,833,11,1630.0,3.0,2.0,110.0,0.06748466257668712
3,1163,9,1063.0,2.0,1.0,42.52,0.04
3,990,9,1025.0,2.0,1.0,39.98,0.039004878048780486
3,294,9,1067.0,2.0,1.0,38.0,0.03561387066541706
3,614,9,1299.0,2.0,1.0,89.63,0.06899923017705928
3,849,9,1343.0,2.0,1.0,76.0,0.05658972449739389
3,388,11,1330.0,2.0,2.0,44.0,0.03308270676691729
3,726,11,1524.0,2.0,3.0,72.0,0.047244094488188976
3,701,13,2236.0,4.0,2.0,153.0,0.0684257602862254
3,900,11,1410.0,2.0,2.0,45.12,0.032
3,663,11,1581.0,3.0,3.0,76.0,0.0480708412397217
3,171,9,1205.0,2.0,1.0,79.0,0.06556016597510374
3,1077,11,1270.0,2.0,2.0,95.25,0.075
3,1099,11,1353.0,2.0,2.0,110.0,0.08130081300813008
2,560,10,1200.0,2.0,1.0,68.0,0.056666666666666664
3,1185,11,1250.0,2.0,1.0,70.0,0.056
3,962,11,1157.0,2.0,1.0,69.0,0.059636992221261884
3,608,0,825.0,1.0,0.0,35.475,0.043000000000000003
0,962,9,1000.0,2.0,2.0,40.0,0.04
0,1171,0,602.0,1.0,1.0,33.0,0.054817275747508304
3,493,9,1108.0,2.0,0.0,66.46,0.05998194945848375
3,1077,9,1040.0,2.0,1.0,68.0,0.06538461538461539
3,961,9,1451.0,2.0,1.0,87.0,0.05995864920744314
3,901,9,1196.0,2.0,2.0,40.54,0.03389632107023411
3,614,0,850.0,1.0,1.0,37.32,0.043905882352941177
3,605,9,900.0,2.0,1.0,40.0,0.044444444444444446
3,668,0,720.0,1.0,1.0,33.0,0.04583333333333333
3,1066,11,1573.0,3.0,2.0,115.0,0.07310870947234584
3,962,9,1026.0,2.0,1.0,60.8,0.059259259259259255
3,268,11,1400.0,2.0,2.0,78.0,0.055714285714285716
0,385,11,1400.0,2.0,2.0,40.44,0.028885714285714285
0,186,14,2100.0,3.0,1.0,147.0,0.07
3,962,9,1150.0,2.0,1.0,48.5,0.04217391304347826
3,901,11,1500.0,3.0,2.0,88.0,0.058666666666666666
3,663,11,1790.0,3.0,2.0,105.0,0.05865921787709497
3,916,9,1125.0,2.0,2.0,75.0,0.06666666666666667
3,481,11,1830.5,3.0,0.0,84.205,0.046001092597650915
3,742,9,1100.0,2.0,1.0,50.0,0.045454545454545456
0,59,9,1276.0,2.0,1.0,51.0,0.039968652037617555
0,191,9,1105.0,2.0,2.0,57.0,0.051583710407239816
3,1066,9,1110.0,2.0,2.0,46.5,0.041891891891891894
3,326,0,708.0,1.0,1.0,41.0,0.05790960451977401
3,668,9,1027.0,2.0,2.0,44.0,0.042843232716650435
3,180,11,1600.0,3.0,1.0,100.0,0.0625
3,962,9,1205.0,2.0,2.0,37.0,0.030705394190871368
3,52,11,1450.0,2.0,2.0,73.0,0.0503448275862069
2,1077,14,750.0,4.0,2.0,125.0,0.16666666666666666
2,118,1,540.0,1.0,0.0,22.0,0.040740740740740744
0,328,9,1200.0,2.0,2.0,42.0,0.035
3,591,11,1837.0,2.0,2.0,95.0,0.051714752313554706
3,1163,9,1346.0,2.0,1.0,76.01,0.05647102526002972
0,171,9,1012.0,2.0,1.0,68.0,0.06719367588932806
3,428,11,1950.2,3.0,2.0,193.0,0.09896420879909752
3,137,9,1125.0,2.0,2.0,55.0,0.04888888888888889
3,588,11,1500.0,2.0,2.0,60.0,0.04
3,473,9,1197.0,2.0,1.0,79.9,0.06675020885547202
3,279,11,1230.0,2.0,2.0,31.37,0.025504065040650406
3,159,9,1100.0,2.0,2.0,47.0,0.042727272727272725
3,282,11,1563.0,2.0,2.0,52.0,0.03326935380678183
2,962,12,1600.0,3.0,1.0,120.0,0.075
3,439,11,1715.0,3.0,3.0,120.0,0.06997084548104957
0,199,14,2400.0,4.0,1.0,180.0,0.075
3,916,9,1151.0,2.0,2.0,42.5,0.0369244135534318
2,191,18,1200.0,6.0,2.0,220.0,0.18333333333333332
0,1095,9,1123.0,2.0,2.0,60.0,0.053428317008014245
3,1163,9,1276.0,2.0,1.0,69.5,0.05446708463949843
3,1171,9,1315.0,2.0,3.0,77.0,0.05855513307984791
3,863,11,1270.0,2.0,2.0,50.79,0.03999212598425197
3,881,9,1325.0,2.0,2.0,52.0,0.03924528301886793
3,1105,11,1600.0,3.0,2.0,63.2,0.0395
3,540,11,1660.0,3.0,2.0,104.0,0.06265060240963856
3,650,9,1299.0,2.0,3.0,58.0,0.044649730561970746
3,470,9,953.0,2.0,1.0,90.0,0.0944386149003148
3,448,9,1457.0,2.0,3.0,60.0,0.04118050789293068
3,1105,9,1000.0,1.0,1.0,65.0,0.065
0,726,11,1100.0,2.0,3.0,76.3,0.06936363636363636
3,1171,11,1075.0,2.0,1.0,33.53,0.031190697674418604
3,614,11,1450.0,3.0,3.0,51.0,0.03517241379310345
3,217,0,950.0,1.0,1.0,40.0,0.042105263157894736
2,207,16,1200.0,3.0,1.0,180.0,0.15
3,92,9,1013.0,2.0,2.0,60.0,0.059230009871668314
3,485,9,1140.0,2.0,2.0,56.0,0.04912280701754386
3,49,11,2100.0,3.0,3.0,220.0,0.10476190476190476
3,1171,11,1430.0,3.0,1.0,61.0,0.04265734265734266
2,520,14,600.0,3.0,0.0,95.0,0.15833333333333333
1,105,11,1600.0,3.0,2.0,77.0,0.048125
3,143,9,1190.0,2.0,1.0,48.0,0.040336134453781515
3,133,11,1625.0,3.0,2.0,95.0,0.05846153846153846
3,312,9,1210.0,2.0,2.0,53.0,0.043801652892561986
3,691,11,1615.0,3.0,2.0,150.0,0.09287925696594428
3,591,9,1180.0,2.0,2.0,85.0,0.07203389830508475
2,790,10,1500.0,2.0,0.0,91.0,0.06066666666666667
0,217,9,850.0,2.0,1.0,45.0,0.052941176470588235
3,663,9,1130.0,2.0,2.0,55.0,0.048672566371681415
3,268,9,907.0,2.0,2.0,38.0,0.04189636163175303
0,457,9,1300.0,2.0,3.0,90.0,0.06923076923076923
3,485,11,1891.0,3.0,1.0,110.0,0.05817028027498678
3,485,11,1735.0,3.0,3.0,78.0,0.044956772334293946
3,246,11,1075.0,2.0,1.0,33.0,0.030697674418604652
0,436,15,1276.0,5.0,0.0,75.0,0.05877742946708464
0,674,19,2040.0,4.0,3.0,123.0,0.060294117647058824
3,1095,11,1590.0,3.0,2.0,57.0,0.035849056603773584
2,556,16,1600.0,5.0,2.0,140.0,0.0875
0,358,9,1160.0,2.0,3.0,55.0,0.04741379310344827
3,1060,9,930.0,1.0,1.0,55.0,0.05913978494623656
0,333,9,1010.0,2.0,1.0,58.0,0.05742574257425743
3,383,9,1221.0,2.0,2.0,68.0,0.055692055692055695
3,493,9,1108.0,2.0,1.0,87.48,0.07895306859205777
2,1129,14,1000.0,4.0,2.0,120.0,0.12
3,962,9,1370.0,2.0,1.0,70.0,0.051094890510948905
3,187,9,920.0,2.0,1.0,41.5,0.045108695652173916
3,232,9,1277.0,2.0,1.0,79.89,0.06256068911511355
3,496,9,1213.0,2.0,2.0,38.1,0.03140972794723825
3,1003,11,1653.0,3.0,2.0,85.0,0.0514216575922565
2,961,14,2400.0,3.0,3.0,140.0,0.058333333333333334
3,388,11,1321.0,2.0,2.0,40.0,0.03028009084027252
3,614,11,1570.0,3.0,2.0,68.0,0.04331210191082802
0,487,22,1150.0,8.0,2.0,70.0,0.06086956521739131
3,797,9,1053.0,2.0,3.0,44.0,0.04178537511870845
3,510,11,1325.0,2.0,3.0,56.0,0.04226415094339623
3,1195,9,1169.0,2.0,1.0,50.11,0.04286569717707442
3,165,9,1274.0,2.0,1.0,90.0,0.0706436420722135
3,1163,9,1317.0,2.0,2.0,52.0,0.039483675018982534
0,691,9,1195.0,2.0,1.0,75.0,0.06276150627615062
3,1163,13,2858.0,4.0,0.0,137.0,0.04793561931420574
3,604,9,940.0,2.0,2.0,35.0,0.03723404255319149
0,256,11,1820.0,3.0,2.0,95.5,0.05247252747252747
3,614,11,1450.0,3.0,3.0,53.6,0.03696551724137931
0,1163,11,1615.0,3.0,0.0,96.9,0.060000000000000005
0,787,11,2200.0,2.0,3.0,99.0,0.045
3,1033,9,985.0,2.0,1.0,62.5,0.06345177664974619
0,388,9,1116.0,2.0,1.0,33.0,0.02956989247311828
3,138,9,656.0,2.0,1.0,25.0,0.038109756097560975
3,588,9,1105.0,2.0,1.0,39.5,0.03574660633484163
3,1163,9,1220.0,2.0,1.0,55.0,0.045081967213114756
0,493,11,1400.0,3.0,2.0,74.0,0.05285714285714286
0,235,14,2400.0,3.0,0.0,185.0,0.07708333333333334
2,104,12,850.0,3.0,0.0,63.0,0.07411764705882352
0,1095,9,1000.0,2.0,1.0,35.0,0.035
3,199,11,1660.0,3.0,3.0,80.0,0.04819277108433735
3,1095,11,1330.0,2.0,1.0,57.0,0.04285714285714286
3,833,9,1165.0,2.0,1.0,52.0,0.04463519313304721
3,256,9,1153.0,2.0,2.0,56.0,0.04856895056374675
0,199,9,1270.0,2.0,2.0,45.0,0.03543307086614173
3,31,9,1070.0,2.0,2.0,38.0,0.03551401869158879
0,893,11,1427.0,2.0,2.0,85.0,0.05956552207428171
3,186,11,1420.0,2.0,2.0,95.0,0.06690140845070422
2,663,14,1600.0,5.0,0.0,130.0,0.08125
3,696,9,2031.0,2.0,2.0,200.0,0.09847365829640571
3,217,9,1454.0,2.0,1.0,90.0,0.061898211829436035
3,1163,9,1116.0,2.0,3.0,48.76,0.04369175627240143
2,753,14,2000.0,3.0,1.0,180.0,0.09
3,962,9,1346.0,2.0,1.0,74.03,0.055
3,487,9,1062.0,2.0,1.0,50.0,0.047080979284369114
3,7,0,700.0,1.0,1.0,25.5,0.03642857142857143
3,531,9,1405.0,2.0,1.0,99.0,0.0704626334519573
0,363,9,1100.0,2.0,2.0,50.0,0.045454545454545456
2,292,12,2153.0,4.0,3.0,120.0,0.0557361820715281
2,602,12,1200.0,3.0,2.0,120.0,0.1
3,1092,11,2135.0,3.0,2.0,170.0,0.07962529274004684
3,1095,9,1125.0,2.0,1.0,47.0,0.041777777777777775
3,32,11,1350.0,2.0,2.0,47.25,0.035
0,844,9,1068.0,2.0,3.0,48.0,0.0449438202247191
3,363,9,940.0,2.0,1.0,32.9,0.034999999999999996
3,499,9,1063.0,2.0,1.0,32.79,0.030846660395108184
3,255,9,1382.0,2.0,2.0,84.5,0.06114327062228654
3,473,9,936.0,2.0,1.0,45.0,0.04807692307692308
3,577,11,1400.0,2.0,3.0,60.0,0.04285714285714286
3,962,0,475.0,1.0,1.0,26.0,0.05473684210526316
3,685,9,1200.0,2.0,1.0,115.0,0.09583333333333334
3,420,11,1450.0,3.0,3.0,65.0,0.04482758620689655
3,668,9,1162.0,2.0,1.0,52.0,0.04475043029259897
3,499,9,1161.0,2.0,1.0,48.75,0.04198966408268734
3,439,11,1623.29,2.0,2.0,105.0,0.06468345150897252
3,255,9,1260.0,2.0,1.0,70.0,0.05555555555555555
2,244,14,1672.0,3.0,2.0,190.0,0.11363636363636363
3,773,11,1500.0,2.0,0.0,70.0,0.04666666666666667
3,256,0,705.0,1.0,0.0,34.545,0.049
2,413,16,1650.0,6.0,2.0,200.0,0.12121212121212122
3,365,11,2000.0,3.0,3.0,200.0,0.1
2,383,12,1200.0,3.0,2.0,150.0,0.125
3,787,9,1100.0,2.0,2.0,46.2,0.042
3,1163,11,1400.0,2.0,3.0,56.0,0.04
3,916,11,2257.0,3.0,2.0,155.0,0.06867523260965884
3,256,9,1153.0,2.0,2.0,56.5,0.049002601908065914
3,962,9,1197.0,2.0,1.0,56.86,0.047502088554720136
3,997,9,1150.0,2.0,2.0,90.0,0.0782608695652174
3,86,0,595.0,1.0,1.0,40.0,0.06722689075630252
3,493,11,1837.0,3.0,1.0,110.0,0.059880239520958084
2,675,14,3750.0,4.0,2.0,190.0,0.050666666666666665
3,217,11,1830.0,3.0,3.0,91.86,0.05019672131147541
3,439,11,1715.0,3.0,3.0,115.0,0.06705539358600583
3,383,9,970.0,2.0,1.0,35.0,0.03608247422680412
2,477,14,1200.0,3.0,2.0,148.0,0.12333333333333334
0,780,14,2700.0,5.0,1.0,95.75,0.03546296296296296
0,1129,13,2400.0,5.0,1.0,135.0,0.05625
3,962,13,3040.0,4.0,2.0,135.0,0.044407894736842105
3,901,9,1168.0,2.0,1.0,66.0,0.05650684931506849
3,213,9,1160.0,2.0,2.0,36.54,0.0315
0,725,11,1500.0,3.0,2.0,75.0,0.05
2,674,10,600.0,2.0,1.0,72.0,0.12
3,516,9,850.0,2.0,1.0,25.4,0.029882352941176468
3,918,9,935.0,2.0,2.0,39.0,0.04171122994652406
3,351,0,654.0,1.0,1.0,49.0,0.07492354740061162
0,368,11,1650.0,3.0,1.0,180.0,0.10909090909090909
3,1140,9,1300.0,2.0,1.0,33.0,0.025384615384615384
3,589,9,950.0,2.0,1.0,60.0,0.06315789473684211
3,999,11,1250.0,3.0,2.0,54.0,0.0432
3,357,9,1072.0,2.0,1.0,42.87,0.03999067164179104
3,117,11,1425.0,2.0,2.0,65.0,0.0456140350877193
0,1095,9,1165.0,1.0,0.0,42.09,0.03612875536480687
3,623,11,1390.0,2.0,2.0,69.49,0.04999280575539568
0,591,11,1510.0,3.0,2.0,78.0,0.051655629139072845
3,1066,9,1305.0,2.0,2.0,90.0,0.06896551724137931
2,1129,18,1200.0,6.0,2.0,170.0,0.14166666666666666
0,651,9,866.0,2.0,2.0,32.0,0.03695150115473441
3,511,9,1231.0,2.0,1.0,84.5,0.0686433793663688
3,1010,11,1360.0,2.0,3.0,45.0,0.03308823529411765
3,1177,11,2500.0,3.0,3.0,138.0,0.0552
3,1163,9,1140.0,2.0,3.0,55.0,0.04824561403508772
3,614,0,525.0,1.0,1.0,30.0,0.05714285714285714
3,1163,9,1295.0,2.0,1.0,64.5,0.04980694980694981
3,498,9,1020.0,2.0,2.0,45.75,0.04485294117647059
2,998,10,1200.0,1.0,0.0,50.0,0.041666666666666664
3,1129,9,1100.0,2.0,1.0,41.0,0.03727272727272727
3,662,9,820.0,2.0,2.0,37.0,0.045121951219512194
3,591,9,1354.0,2.0,2.0,70.0,0.051698670605613
3,409,9,1154.0,2.0,1.0,51.8,0.044887348353552854
3,59,11,1680.0,2.0,3.0,92.0,0.05476190476190476
3,388,9,1205.0,2.0,2.0,60.0,0.04979253112033195
0,901,11,1400.0,2.0,2.0,86.0,0.06142857142857143
1,371,11,1625.0,3.0,1.0,150.0,0.09230769230769231
0,383,12,1500.0,3.0,1.0,73.0,0.048666666666666664
3,199,11,1520.0,2.0,3.0,80.0,0.05263157894736842
0,43,9,1300.0,3.0,1.0,65.0,0.05
3,731,9,1150.0,2.0,2.0,47.0,0.0408695652173913
3,586,11,1762.0,3.0,3.0,109.0,0.061861520998864925
3,256,9,1153.0,2.0,2.0,58.0,0.05030355594102342
3,1171,13,2650.0,4.0,1.0,223.0,0.08415094339622642
3,1010,11,1350.0,2.0,2.0,47.0,0.03481481481481481
3,244,9,950.0,2.0,2.0,56.0,0.05894736842105263
3,315,11,1515.0,3.0,3.0,80.5,0.05313531353135314
3,814,9,1100.0,2.0,2.0,30.0,0.02727272727272727
3,261,9,1250.0,2.0,2.0,65.0,0.052
0,453,10,1200.0,2.0,0.0,120.0,0.1
3,52,19,2500.0,8.0,3.0,95.0,0.038
2,505,14,1200.0,4.0,2.0,100.0,0.08333333333333333
3,1171,11,1355.0,2.0,2.0,51.5,0.03800738007380074
3,367,11,1115.0,3.0,1.0,39.14,0.03510313901345292
3,61,11,1275.0,3.0,2.0,45.0,0.03529411764705882
3,843,11,2051.0,3.0,2.0,170.0,0.08288639687957094
3,161,11,1470.0,2.0,2.0,99.0,0.0673469387755102
3,1000,11,1550.0,2.0,3.0,70.0,0.04516129032258064
0,199,11,1270.0,2.0,1.0,73.0,0.05748031496062992
3,232,13,2119.0,4.0,2.0,111.0,0.052383199622463426
3,477,11,1600.0,3.0,3.0,170.0,0.10625
3,669,11,1320.0,2.0,2.0,50.0,0.03787878787878788
3,429,11,2505.0,3.0,2.0,165.0,0.0658682634730539
3,1064,11,1410.0,2.0,1.0,54.0,0.03829787234042553
3,1163,9,1200.0,2.0,3.0,70.0,0.058333333333333334
3,285,11,1705.0,2.0,1.0,86.96,0.051002932551319644
3,383,9,995.0,2.0,1.0,48.0,0.04824120603015075
0,497,9,1081.0,2.0,1.0,52.0,0.04810360777058279
3,853,9,1194.0,2.0,2.0,46.0,0.038525963149078725
3,1012,0,605.0,1.0,1.0,30.24,0.04998347107438016
0,1171,0,567.0,1.0,1.0,25.0,0.04409171075837742
3,188,11,1410.5,2.0,0.0,70.385,0.04990074441687345
2,34,12,600.0,5.0,1.0,135.0,0.225
3,439,11,1715.0,3.0,2.0,105.0,0.061224489795918366
3,199,11,1846.0,3.0,2.0,120.0,0.06500541711809317
2,314,12,600.0,3.0,1.0,90.0,0.15
3,1163,9,1015.0,2.0,3.0,56.0,0.05517241379310345
3,1066,9,1100.0,2.0,1.0,36.0,0.03272727272727273
3,1066,11,1965.0,4.0,2.0,125.0,0.06361323155216285
3,778,9,1021.0,2.0,2.0,45.9,0.044955925563173356
3,470,9,1230.0,2.0,1.0,67.65,0.05500000000000001
3,1095,9,1260.0,2.0,2.0,55.0,0.04365079365079365
3,701,11,1894.0,4.0,1.0,114.0,0.06019007391763464
3,540,11,1950.0,3.0,2.0,131.0,0.06717948717948719
3,971,9,1231.0,2.0,3.0,66.0,0.05361494719740049
3,716,9,1236.0,2.0,1.0,58.0,0.04692556634304207
0,881,13,1800.0,3.0,0.0,120.0,0.06666666666666667
3,570,11,1650.0,3.0,2.0,135.0,0.08181818181818182
2,644,16,750.0,3.0,1.0,88.0,0.11733333333333333
3,212,11,1443.0,2.0,2.0,70.0,0.04851004851004851
2,918,14,886.0,4.0,2.0,120.0,0.13544018058690746
3,1161,9,925.0,2.0,1.0,68.0,0.07351351351351351
3,279,11,1305.0,3.0,1.0,33.28,0.025501915708812262
3,89,9,1190.0,2.0,2.0,46.41,0.039
3,1095,9,1284.0,2.0,2.0,53.36,0.041557632398753895
2,709,14,350.0,3.0,1.0,45.0,0.12857142857142856
2,846,12,875.0,3.0,1.0,115.0,0.13142857142857142
0,299,9,1325.0,2.0,1.0,59.0,0.04452830188679245
3,669,9,1183.0,2.0,1.0,79.54,0.06723584108199493
0,914,11,1750.0,3.0,2.0,100.0,0.05714285714285714
3,791,13,16335.0,4.0,2.0,149.0,0.009121518212427304
3,356,0,747.0,1.0,2.0,27.0,0.03614457831325301
3,383,9,1342.0,2.0,1.0,90.0,0.06706408345752608
3,766,9,1113.0,2.0,1.0,52.0,0.04672057502246182
3,337,11,1738.0,3.0,2.0,110.0,0.06329113924050633
3,255,9,1206.0,2.0,2.0,90.0,0.07462686567164178
3,476,13,2790.0,4.0,3.0,198.0,0.07096774193548387
3,476,9,1162.0,2.0,1.0,59.0,0.050774526678141134
3,853,9,1194.0,2.0,2.0,46.0,0.038525963149078725
0,962,11,1857.0,4.0,3.0,155.0,0.08346795907377491
0,625,18,3500.0,6.0,2.0,115.0,0.032857142857142856
3,1095,9,1150.0,2.0,1.0,45.99,0.039991304347826086
3,299,9,1290.0,2.0,2.0,72.0,0.05581395348837209
0,1075,13,3408.0,5.0,2.0,145.0,0.042546948356807515
0,453,10,900.0,2.0,1.0,145.0,0.16111111111111112
0,956,9,1150.0,2.0,0.0,70.0,0.06086956521739131
2,177,12,1040.0,2.0,1.0,109.0,0.10480769230769231
3,1177,9,1160.0,2.0,2.0,64.08,0.055241379310344826
3,1014,9,900.0,2.0,2.0,27.0,0.03
2,962,14,1750.0,3.0,1.0,185.0,0.10571428571428572
0,383,11,1320.0,2.0,1.0,38.12,0.028878787878787875
3,701,13,2240.0,4.0,2.0,160.0,0.07142857142857142
3,388,9,891.0,2.0,1.0,26.0,0.029180695847362513
2,1087,16,1000.0,4.0,3.0,80.0,0.08
3,96,11,1852.0,3.0,2.0,125.0,0.06749460043196544
3,279,11,1323.0,2.0,1.0,42.0,0.031746031746031744
3,1154,9,1404.0,2.0,1.0,67.5,0.04807692307692308
0,349,9,1370.0,2.0,2.0,60.0,0.043795620437956206
3,1095,11,1385.0,2.0,2.0,48.48,0.035003610108303246
3,426,9,1129.0,2.0,1.0,50.0,0.04428697962798937
3,718,11,1876.0,3.0,1.0,150.0,0.07995735607675906
3,254,11,1720.0,3.0,1.0,95.0,0.055232558139534885
2,546,14,1200.0,4.0,1.0,80.0,0.06666666666666667
3,776,9,1175.0,2.0,2.0,86.68,0.07377021276595745
3,794,0,500.0,1.0,2.0,51.0,0.102
2,327,16,1200.0,5.0,2.0,85.0,0.07083333333333333
3,499,11,1893.0,3.0,2.0,130.0,0.06867406233491812
3,1163,11,1430.0,3.0,2.0,52.0,0.03636363636363636
0,440,9,850.0,2.0,2.0,45.0,0.052941176470588235
3,268,9,1392.0,2.0,1.0,110.0,0.07902298850574713
3,614,11,1938.0,3.0,3.0,105.0,0.05417956656346749
3,286,9,1020.0,2.0,2.0,52.0,0.050980392156862744
3,453,11,1832.0,3.0,2.0,160.0,0.08733624454148471
3,656,11,1423.0,2.0,2.0,85.0,0.059732958538299366
3,540,9,1432.0,2.0,1.0,85.0,0.05935754189944134
3,268,11,1480.0,3.0,2.0,65.0,0.04391891891891892
3,614,11,1843.0,3.0,2.0,96.2,0.052197504069451985
2,702,12,760.0,4.0,2.0,95.0,0.125
3,511,11,1916.0,2.0,1.0,150.0,0.07828810020876827
3,481,9,1255.0,2.0,1.0,55.5,0.044223107569721115
3,1174,9,1160.0,2.0,2.0,44.08,0.038
3,833,9,2640.0,2.0,1.0,170.0,0.06439393939393939
3,247,9,1160.0,2.0,3.0,53.0,0.045689655172413794
0,691,9,1200.0,2.0,1.0,80.0,0.06666666666666667
3,59,9,1100.0,2.0,1.0,44.0,0.04
1,916,11,1500.0,3.0,3.0,100.0,0.06666666666666667
3,385,11,1336.0,2.0,3.0,50.35,0.037687125748503
0,308,9,1065.0,2.0,1.0,46.0,0.0431924882629108
3,476,9,1294.0,2.0,1.0,115.0,0.08887171561051005
3,894,11,1550.0,3.0,2.0,68.5,0.04419354838709678
3,1163,9,1216.0,2.0,1.0,75.0,0.061677631578947366
3,197,9,1005.0,2.0,2.0,40.0,0.03980099502487562
3,59,11,1430.0,2.0,1.0,102.0,0.07132867132867132
3,493,11,1660.0,3.0,2.0,125.0,0.07530120481927711
3,1066,11,1430.0,2.0,3.0,56.0,0.039160839160839164
3,485,11,1470.0,2.0,1.0,75.0,0.05102040816326531
3,545,9,1045.0,2.0,1.0,76.77,0.07346411483253588
0,115,9,950.0,2.0,0.0,30.0,0.031578947368421054
3,363,11,1382.0,3.0,1.0,65.0,0.04703328509406657
3,159,9,930.0,2.0,2.0,46.0,0.04946236559139785
3,962,11,1660.0,2.0,2.0,116.0,0.06987951807228916
3,1137,9,1290.0,2.0,2.0,71.95,0.05577519379844961
0,1163,11,1010.0,2.0,1.0,45.0,0.04455445544554455
0,255,13,3050.0,4.0,2.0,130.0,0.04262295081967213
3,349,9,1200.0,2.0,2.0,71.0,0.059166666666666666
0,38,11,1650.0,3.0,2.0,140.0,0.08484848484848485
3,256,11,1636.0,3.0,2.0,88.0,0.05378973105134474
3,256,9,1153.0,2.0,2.0,56.55,0.04904596704249783
3,478,11,2087.01,4.0,2.0,160.0,0.07666470213367449
3,684,9,1200.0,2.0,1.0,47.0,0.03916666666666667
3,458,11,1844.0,3.0,1.0,89.0,0.048264642082429504
3,499,11,1276.0,3.0,1.0,110.0,0.08620689655172414
3,213,9,1215.0,2.0,1.0,43.75,0.0360082304526749
3,962,9,1194.0,2.0,1.0,57.0,0.04773869346733668
0,287,9,1220.0,2.0,2.0,52.0,0.04262295081967213
0,19,13,3150.0,4.0,2.0,150.0,0.047619047619047616
3,614,0,525.0,1.0,1.0,26.0,0.049523809523809526
3,248,9,955.0,2.0,1.0,37.97,0.03975916230366492
0,587,16,2000.0,5.0,2.0,75.0,0.0375
3,715,9,884.0,2.0,1.0,48.0,0.05429864253393665
3,623,9,1250.0,2.0,1.0,68.75,0.055
3,249,9,7000.0,2.0,1.0,135.0,0.019285714285714285
3,473,13,2990.0,4.0,1.0,225.0,0.07525083612040134
3,217,9,1195.0,2.0,1.0,52.0,0.04351464435146443
3,947,0,2559.0,1.0,1.0,55.0,0.021492770613520906
0,212,9,1200.0,2.0,1.0,33.0,0.0275
3,962,9,984.0,2.0,1.0,45.75,0.04649390243902439
3,248,9,1089.0,2.0,1.0,40.0,0.03673094582185491
3,485,9,1165.0,2.0,1.0,52.0,0.04463519313304721
3,279,0,410.0,1.0,1.0,10.0,0.024390243902439025
3,481,11,1482.0,3.0,1.0,110.0,0.07422402159244265
0,918,10,1200.0,2.0,1.0,68.0,0.056666666666666664
3,608,11,1938.0,3.0,3.0,113.0,0.058307533539731685
3,498,11,1166.0,2.0,2.0,34.97,0.029991423670668954
3,299,11,1275.0,2.0,2.0,55.46,0.04349803921568628
3,764,9,1140.0,2.0,2.0,43.0,0.037719298245614034
3,1064,0,720.0,1.0,2.0,28.0,0.03888888888888889
0,931,9,1100.0,2.0,1.0,90.0,0.08181818181818182
3,973,9,1162.0,2.0,2.0,98.77,0.08499999999999999
0,918,1,540.0,1.0,0.0,35.0,0.06481481481481481
3,894,11,1550.0,2.0,2.0,73.5,0.047419354838709675
2,881,12,1300.0,3.0,2.0,145.0,0.11153846153846154
2,1090,16,1200.0,5.0,1.0,130.0,0.10833333333333334
3,289,9,1220.0,2.0,2.0,60.0,0.04918032786885246
3,363,9,964.0,2.0,1.0,62.0,0.06431535269709543
0,384,11,1500.0,3.0,2.0,50.0,0.03333333333333333
3,962,11,1347.0,2.0,1.0,44.0,0.032665181885671864
0,199,14,3000.0,4.0,2.0,140.0,0.04666666666666667
3,198,9,1120.0,2.0,1.0,42.5,0.03794642857142857
3,687,0,600.0,1.0,1.0,22.8,0.038
3,1163,11,2321.0,4.0,1.0,157.0,0.06764325721671693
3,226,0,540.0,1.0,2.0,24.0,0.044444444444444446
0,476,9,1150.0,2.0,1.0,57.0,0.049565217391304345
0,1012,11,1484.0,3.0,1.0,75.0,0.05053908355795148
3,916,11,1680.0,2.0,2.0,68.0,0.04047619047619048
3,258,9,620.0,2.0,1.0,23.0,0.037096774193548385
3,347,11,1650.0,3.0,2.0,78.0,0.04727272727272727
3,310,11,1250.0,3.0,2.0,44.0,0.0352
3,467,11,2072.0,3.0,2.0,108.0,0.052123552123552123
3,962,9,1105.0,2.0,2.0,40.0,0.03619909502262444
3,1129,9,1200.0,2.0,2.0,60.5,0.050416666666666665
0,674,20,3100.0,7.0,3.0,145.0,0.0467741935483871
3,383,9,550.0,2.0,1.0,16.0,0.02909090909090909
3,177,11,1340.0,2.0,2.0,53.6,0.04
3,470,9,1194.0,2.0,2.0,46.0,0.038525963149078725
3,1154,9,1246.0,2.0,1.0,65.0,0.0521669341894061
0,832,9,1055.0,2.0,3.0,75.0,0.07109004739336493
3,499,11,1541.0,3.0,1.0,69.61,0.04517196625567813
0,473,9,1370.0,2.0,2.0,88.0,0.06423357664233577
3,1163,9,1224.0,2.0,2.0,75.0,0.061274509803921566
2,638,14,650.0,2.0,1.0,58.0,0.08923076923076922
0,600,9,883.0,2.0,1.0,39.0,0.044167610419026046
3,1177,11,1676.0,3.0,2.0,92.13,0.054970167064439135
0,996,9,1154.0,2.0,1.0,57.0,0.049393414211438474
